.target	sm_121a
        /*18c0*/                   IADD3 R59, PT, PT, R5, R6, RZ ;
        /*18d0*/                   STS [R59], R61 ;
.L_x_2:
        /*18e0*/                   BSYNC.RECONVERGENT B0 ;
.L_x_1:
        /*18f0*/                   BSSY.RECONVERGENT B0, `(.L_x_3) ;
        /*1900*/                   FADD R53, R49, R53 ;
        /*1910*/               @P0 BRA `(.L_x_4) ;
        /*1920*/                   IADD3 R59, PT, PT, R5, R7, RZ ;
        /*1930*/                   STS [R59], R60 ;
        /*1940*/              @!P0 STS [R58], R53 ;
.L_x_4:
        /*1950*/                   BSYNC.RECONVERGENT B0 ;
.L_x_3:
        /*1960*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*1970*/                   ISETP.NE.AND P5, PT, R46, RZ, PT ;
        /*1980*/                   FADD R2, R2, 9.9999999747524270788e-07 ;
        /*1990*/                   IMAD.U32 R44, R44, 0x10000, RZ ;
        /*19a0*/                   USHF.R.S32.HI UR9, URZ, 0x1f, UR28 ;
        /*19b0*/                   MUFU.RCP R43, R43 ;
        /*19c0*/                   BSSY.RECONVERGENT B0, `(.L_x_5) ;
        /*19d0*/                   MUFU.RSQ R2, R2 ;
        /*19e0*/              @!P1 LDS R13, [R52] ;
        /*19f0*/                   FMUL R42, R43, R42 ;
        /*1a00*/                   SHFL.BFLY PT, R60, R13, 0x2, 0x1f ;
        /*1a10*/                   FADD R61, R13, R60 ;
        /*1a20*/                   SHFL.BFLY PT, R60, R61, 0x1, 0x1f ;
        /*1a30*/                   FADD R49, R61, R60 ;
        /*1a40*/                   IMAD.U32 R61, R16, 0x10000, RZ ;
        /*1a50*/                   IMAD.U32 R16, R45, 0x10000, RZ ;
        /*1a60*/               @P5 STS [R52], R49 ;
        /*1a70*/                   IMAD.U32 R45, R0, 0x10000, RZ ;
        /*1a80*/                   IMAD.U32 R0, R17, 0x10000, RZ ;
        /*1a90*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*1aa0*/                   FMUL R45, R2, R45 ;
        /*1ab0*/                   LDS R60, [UR39] ;
        /*1ac0*/                   LDS R59, [R6] ;
        /*1ad0*/                   LDS R53, [R7] ;
        /*1ae0*/                   LDS R49, [R8] ;
        /*1af0*/                   FADD R61, -R60, R61 ;
        /*1b00*/                   FADD R59, -R59, R16 ;
        /*1b10*/                   FMUL R61, R42.reuse, R61 ;
        /*1b20*/                   FMUL R2, R42.reuse, R59 ;
        /*1b30*/                   FADD R53, -R53, R44 ;
        /*1b40*/                   FFMA R17, R11, R61, R14 ;
        /*1b50*/                   FADD R49, -R49, R0 ;
        /*1b60*/                   FMUL R0, R45, 0.08838834613561630249 ;
        /*1b70*/                   FFMA R15, R11.reuse, R2, R15 ;
        /*1b80*/                   FMUL R43, R42.reuse, R53 ;
        /*1b90*/                   FMUL R42, R42, R49 ;
        /*1ba0*/                   FMUL R2, R0.reuse, R17 ;
        /*1bb0*/                   FMUL R16, R0, R15 ;
        /*1bc0*/                   FFMA R43, R11.reuse, R43, R40 ;
        /*1bd0*/                   FFMA R11, R11, R42, R41 ;
        /*1be0*/                   SHFL.BFLY PT, R41, R2, 0x10, 0x1f ;
        /*1bf0*/                   FMUL R40, R0.reuse, R43 ;
        /*1c00*/                   FMUL R42, R0.reuse, R11 ;
        /*1c10*/                   SHFL.BFLY PT, R16, R16, 0x10, 0x1f ;
        /*1c20*/                   SHFL.BFLY PT, R14, R40, 0x10, 0x1f ;
        /*1c30*/                   SHFL.BFLY PT, R42, R42, 0x10, 0x1f ;
        /*1c40*/                   FFMA R44, R0.reuse, R17, R41 ;
        /*1c50*/                   FFMA R53, R0, R15, R16 ;
        /*1c60*/                   SHFL.BFLY PT, R45, R44, 0x8, 0x1f ;
        /*1c70*/                   FFMA R14, R0, R43, R14 ;
        /*1c80*/                   SHFL.BFLY PT, R60, R53, 0x8, 0x1f ;
        /*1c90*/                   FFMA R2, R0, R11, R42 ;
        /*1ca0*/                   SHFL.BFLY PT, R59, R14, 0x8, 0x1f ;
        /*1cb0*/                   SHFL.BFLY PT, R41, R2, 0x8, 0x1f ;
        /*1cc0*/                   FADD R16, R44, R45 ;
        /*1cd0*/                   FADD R45, R53, R60 ;
        /*1ce0*/                   SHFL.BFLY PT, R49, R16, 0x4, 0x1f ;
        /*1cf0*/                   FADD R0, R14, R59 ;
        /*1d00*/                   SHFL.BFLY PT, R40, R45, 0x4, 0x1f ;
        /*1d10*/                   FADD R41, R2, R41 ;
        /*1d20*/                   SHFL.BFLY PT, R59, R0, 0x4, 0x1f ;
        /*1d30*/                   SHFL.BFLY PT, R42, R41, 0x4, 0x1f ;
        /*1d40*/                   FADD R44, R16, R49 ;
        /*1d50*/                   FADD R49, R45, R40 ;
        /*1d60*/                   SHFL.BFLY PT, R53, R44, 0x2, 0x1f ;
        /*1d70*/                   FADD R2, R0, R59 ;
        /*1d80*/                   SHFL.BFLY PT, R14, R49, 0x2, 0x1f ;
        /*1d90*/                   FADD R42, R41, R42 ;
        /*1da0*/                   SHFL.BFLY PT, R59, R2, 0x2, 0x1f ;
        /*1db0*/                   SHFL.BFLY PT, R45, R42, 0x2, 0x1f ;
        /*1dc0*/                   FADD R16, R44, R53 ;
        /*1dd0*/                   FADD R14, R49, R14 ;
        /*1de0*/                   SHFL.BFLY PT, R53, R16, 0x1, 0x1f ;
        /*1df0*/                   FADD R59, R2, R59 ;
        /*1e00*/                   SHFL.BFLY PT, R41, R14, 0x1, 0x1f ;
        /*1e10*/                   FADD R45, R42, R45 ;
        /*1e20*/                   SHFL.BFLY PT, R0, R59, 0x1, 0x1f ;
        /*1e30*/                   SHFL.BFLY PT, R40, R45, 0x1, 0x1f ;
        /*1e40*/                   FADD R2, R16, R53 ;
        /*1e50*/                   FADD R41, R14, R41 ;
        /*1e60*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*1e70*/               @P0 BRA `(.L_x_6) ;
        /*1e80*/                   IADD3 R61, PT, PT, R5, R6, RZ ;
        /*1e90*/                   STS [R5+UR39], R2 ;
        /*1ea0*/                   STS [R61], R41 ;
.L_x_6:
        /*1eb0*/                   BSYNC.RECONVERGENT B0 ;
.L_x_5:
        /*1ec0*/                   BSSY.RECONVERGENT B0, `(.L_x_7) ;
        /*1ed0*/                   FADD R0, R59, R0 ;
        /*1ee0*/                   FADD R45, R45, R40 ;
        /*1ef0*/               @P0 BRA `(.L_x_8) ;
        /*1f00*/                   IADD3 R2, PT, PT, R5, R7, RZ ;
        /*1f10*/                   STS [R2], R0 ;
        /*1f20*/              @!P0 STS [R58], R45 ;
.L_x_8:
        /*1f30*/                   BSYNC.RECONVERGENT B0 ;
.L_x_7:
        /*1f40*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*1f50*/                   FSEL R2, R11, R36, !P2 ;
        /*1f60*/                   FSEL R11, R17, R35, !P2 ;
        /*1f70*/                   FSEL R44, R15, R34, !P2 ;
        /*1f80*/                   MOV R15, UR28 ;
        /*1f90*/                   MOV R17, UR28 ;
        /*1fa0*/                   UIMAD.WIDE.U32 UR28, UR27, 0x30, UR4 ;
        /*1fb0*/                   FSEL R0, R43, R37, !P2 ;
        /*1fc0*/                   MOV R16, UR9 ;
        /*1fd0*/                   LEA R14, P2, R15, R54, 0x1 ;
        /*1fe0*/                   USHF.L.U64.HI UR29, UR28, 0x7, UR29 ;
        /*1ff0*/                   USHF.L.U32 UR28, UR28, 0x7, URZ ;
        /*2000*/                   UIADD3.64 UR6, UPT, UPT, UR6, -0x1, URZ ;
        /*2010*/                   LEA.HI.X R15, R17, R55, R16, 0x1, P2 ;
        /*2020*/                   UIADD3.64 UR22, UPT, UPT, UR22, 0x4, URZ ;
        /*2030*/                   UISETP.NE.U64.AND UP0, UPT, UR6, URZ, UPT ;
        /*2040*/                   IADD.64 R34, R18, UR28 ;
        /*2050*/                   IADD.64 R36, R20, UR28 ;
        /*2060*/                   IADD.64 R40, R22, UR28 ;
        /*2070*/              @!P1 LDS R9, [R52] ;
        /*2080*/                   LEA R16, P2, R34, R32, 0x9 ;
        /*2090*/                   LEA.HI.X R17, R34, R33, R35, 0x9, P2 ;
        /*20a0*/                   LEA R34, P2, R36, R32, 0x9 ;
        /*20b0*/                   LEA.HI.X R35, R36, R33, R37, 0x9, P2 ;
        /*20c0*/                   LEA R36, P2, R40, R32, 0x9 ;
        /*20d0*/                   LEA.HI.X R37, R40, R33, R41, 0x9, P2 ;
        /*20e0*/                   IADD.64 R40, R24, UR28 ;
        /*20f0*/                   LEA R42, P2, R40, R32, 0x9 ;
        /*2100*/                   LEA.HI.X R43, R40, R33, R41, 0x9, P2 ;
        /*2110*/                   SHFL.BFLY PT, R40, R9, 0x2, 0x1f ;
        /*2120*/                   FADD R40, R9, R40 ;
        /*2130*/                   SHFL.BFLY PT, R41, R40, 0x1, 0x1f ;
        /*2140*/                   FADD R41, R40, R41 ;
        /*2150*/               @P5 STS [R52], R41 ;
        /*2160*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*2170*/                   LDS R45, [UR39] ;
        /*2180*/                   LDS R60, [R6] ;
        /*2190*/                   LDS R49, [R7] ;
        /*21a0*/                   LDS R53, [R8] ;
        /*21b0*/                   F2FP.BF16.F32.PACK_AB R45, R60, R45 ;
        /*21c0*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*21d0*/                   PRMT R40, R45, 0x7632, R40 ;
        /*21e0*/                   F2FP.BF16.F32.PACK_AB R49, R53, R49 ;
        /*21f0*/                   PRMT R53, R49, 0x7632, R53 ;
        /*2200*/                   STS.U16 [UR26], R45 ;
        /*2210*/                   STS.U16 [UR26+0x4], R40 ;
        /*2220*/                   STS.U16 [UR26+0x8], R49 ;
        /*2230*/                   STS.U16 [UR26+0xc], R53 ;
        /*2240*/                   BAR.SYNC.DEFER_BLOCKING 0x0 ;
        /*2250*/                   LDS.U16 R41, [R57] ;
        /*2260*/               @P4 STG.E.U16 desc[UR32][R14.64], R41 ;
        /*2270*/               @P3 STG.E desc[UR32][R16.64], R11 ;
        /*2280*/               @P3 STG.E desc[UR32][R34.64], R44 ;
        /*2290*/               @P3 STG.E desc[UR32][R36.64], R0 ;
        /*22a0*/               @P3 STG.E desc[UR32][R42.64], R2 ;
        /*22b0*/                   MOV R34, R44 ;
        /*22c0*/                   MOV R35, R11 ;
        /*22d0*/                   MOV R36, R2 ;
        /*22e0*/                   MOV R37, R0 ;
        /*22f0*/                   BRA.U UP0, `(.L_x_9) ;
.L_x_0:
        /*2300*/                   S2R R0, SR_TID.X ;
        /*2310*/                   ULOP3.LUT UR9, UR36, UR4, UR37, 0xfe, !UPT ;
        /*2320*/                   MOV R3, UR9 ;
        /*2330*/                   LOP3.LUT R2, R0, 0xff, RZ, 0xc0, !PT ;
        /*2340*/                   LOP3.LUT P0, RZ, R3, 0x1f, R0, 0xf8, !PT ;
        /*2350*/                   ISETP.LT.U32.AND P0, PT, R2, 0x20, !P0 ;
        /*2360*/               @P0 LDC.64 R2, c[0x0][0x438] ;
        /*2370*/               @P0 MOV R5, 0x1 ;
        /*2380*/               @P0 STG.E desc[UR32][R2.64], R5 ;
        /*2390*/              @!P0 EXIT ;
        /*23a0*/                   LDC.64 R2, c[0x0][0x438] ;
        /*23b0*/                   HFMA2 R5, -RZ, RZ, 0, 5.9604644775390625e-08 ;
        /*23c0*/                   STG.E desc[UR32][R2.64+0x4], R5 ;
        /*23d0*/                   EXIT ;
.L_x_10:
        /*23e0*/                   BRA `(.L_x_10);
        /*23f0*/                   NOP;
        /*2400*/                   NOP;
        /*2410*/                   NOP;
        /*2420*/                   NOP;
        /*2430*/                   NOP;
        /*2440*/                   NOP;
        /*2450*/                   NOP;
        /*2460*/                   NOP;
        /*2470*/                   NOP;
.L_x_11:


//--------------------- SYMBOLS --------------------------

	.type		.nv.reservedSmem.offset0,@object
	.size		.nv.reservedSmem.offset0,0x4
	.type		.nv.reservedSmem.cap,@object
	.size		.nv.reservedSmem.cap,0x4
